"Time (s),""Acceleration x (m/s^2)"",""Acceleration y (m/s^2)"",""Acceleration z (m/s^2)"",""Absolute acceleration (m/s^2)"""
"6.096689200E0,2.101135254E-2,-9.228363037E-1,4.731887817E0,4.821081895E0"
"6.100595450E0,-1.730346680E-2,-9.228363037E-1,4.502044678E0,4.595686296E0"
"6.104501700E0,-1.730346680E-2,-1.056915283E0,4.253036499E0,4.382429553E0"
"6.108407950E0,1.359252930E-1,-1.076065063E0,3.908279419E0,4.055988131E0"
"6.112314200E0,3.657684326E-1,-1.018600464E0,3.506042480E0,3.669287032E0"
"6.116250968E0,5.573120117E-1,-7.696075439E-1,3.199584961E0,3.337699263E0"
"6.120157218E0,6.147766113E-1,-4.440002441E-1,2.778213501E0,2.879853600E0"
"6.124063468E0,6.147766113E-1,-9.922790527E-2,2.433441162E0,2.511858346E0"
"6.127969718E0,6.722259521E-1,1.306152344E-1,2.031219482E0,2.143548613E0"
"6.131875968E0,6.913909912E-1,3.029937744E-1,1.514068604E0,1.691812775E0"
"6.135782218E0,8.063049316E-1,5.136871338E-1,1.092697144E0,1.451891581E0"
"6.139688468E0,9.212341309E-1,6.669158936E-1,7.287750244E-1,1.350763550E0"
"6.143594718E0,1.016998291E0,7.435302734E-1,5.180816650E-1,1.362178917E0"
"6.147531486E0,1.074462891E0,7.435302734E-1,3.457031250E-1,1.351598469E0"
"6.151437736E0,1.246841431E0,6.860656738E-1,2.882385254E-1,1.452026553E0"
"6.155343986E0,1.380920410E0,5.903015137E-1,3.265533447E-1,1.536891064E0"
"6.159494376E0,1.208526611E0,3.413085938E-1,5.180816650E-1,1.358468527E0"
"6.163156486E0,9.978485107E-1,7.315063477E-2,9.394683838E-1,1.372462571E0"
"6.167062736E0,8.254547119E-1,-1.758422852E-1,1.418304443E0,1.650419185E0"
"6.170968986E0,7.296905518E-1,-4.056854248E-1,1.877990723E0,2.055207561E0"
"6.174905753E0,5.956115723E-1,-6.163787842E-1,2.318527222E0,2.471890861E0"
"6.178812003E0,4.615478516E-1,-8.462219238E-1,2.893127441E0,3.049476079E0"
"6.182718253E0,3.657684326E-1,-1.095214844E0,3.486892700E0,3.673105335E0"
"6.186624503E0,1.933898926E-1,-1.344207764E0,4.004043579E0,4.228079841E0"
"6.190530753E0,7.847595215E-2,-1.535751343E0,4.578659058E0,4.829990624E0"
"6.194467521E0,-1.322174072E-1,-1.784744263E0,5.134109497E0,5.437083212E0"
"6.198373771E0,-3.620605469E-1,-2.052902222E0,5.747024536E0,6.113410373E0"
"6.202280021E0,-5.152893066E-1,-2.282745361E0,6.455703735E0,6.866772180E0"
"6.206186271E0,-5.919036865E-1,-2.493438721E0,7.183547974E0,7.626988142E0"
"6.210092521E0,-7.259826660E-1,-2.704116821E0,7.892227173E0,8.374159562E0"
"6.213998771E0,-7.259826660E-1,-2.895660400E0,8.677520752E0,9.176669678E0"
"6.217905021E0,-7.068328857E-1,-3.240417480E0,9.558593750E0,1.011763968E1"
"6.221841788E0,-8.409118652E-1,-3.661804199E0,1.051626587E1,1.116726424E1"
"6.225748038E0,-1.032440186E0,-4.083175659E0,1.166548157E1,1.240248831E1"
"6.229654288E0,-1.166519165E0,-4.351333618E0,1.294877625E1,1.371005753E1"
"6.233560538E0,-1.319747925E0,-4.676940918E0,1.411715698E1,1.493015848E1"
"6.237466788E0,-1.453826904E0,-5.040863037E0,1.511314392E1,1.599784460E1"
"6.241373038E0,-1.453826904E0,-5.366470337E0,1.610913086E1,1.704161711E1"
"6.245309806E0,-1.568740845E0,-5.615478516E0,1.714341736E1,1.810776920E1"
"6.249216056E0,-1.683670044E0,-5.749542236E0,1.829263306E1,1.924869878E1"
"6.253122306E0,-1.798583984E0,-5.883621216E0,1.940354919E1,2.035557968E1"
"6.257028556E0,-1.836898804E0,-6.151779175E0,2.032292175E1,2.131290062E1"
"6.260934806E0,-1.779434204E0,-6.400772095E0,2.097415161E1,2.200116600E1"
"6.264841056E0,-1.530441284E0,-6.573150635E0,2.143383789E1,2.247126980E1"
"6.268747306E0,-1.338897705E0,-6.688079834E0,2.170198059E1,2.274860480E1"
"6.272684073E0,-1.185668945E0,-6.649765015E0,2.189352417E1,2.291182197E1"
"6.276590323E0,-1.109054565E0,-6.515686035E0,2.195097351E1,2.292442812E1"
"6.280496573E0,-1.051589966E0,-6.228393555E0,2.200843811E1,2.289694468E1"
"6.284402823E0,-9.558258057E-1,-5.941085815E0,2.198928833E1,2.279778289E1"
"6.288309073E0,-8.600616455E-1,-5.653778076E0,2.181690979E1,2.255399001E1"
"6.292215323E0,-8.409118652E-1,-5.347320557E0,2.145298767E1,2.212536214E1"
"6.296152091E0,-7.642974854E-1,-4.983398438E0,2.097415161E1,2.157158887E1"
"6.300058341E0,-6.685180664E-1,-4.581176758E0,2.028462219E1,2.080624893E1"
"6.303964591E0,-6.685180664E-1,-4.217254639E0,1.953762817E1,1.999877666E1"
"6.307870841E0,-5.727539062E-1,-3.891647339E0,1.863740540E1,1.904798798E1"
"6.311777091E0,-4.386749268E-1,-3.661804199E0,1.769888306E1,1.807904055E1"
"6.315683341E0,-2.471466064E-1,-3.470260620E0,1.677951050E1,1.713638710E1"
"6.319589591E0,-1.730346680E-2,-3.278732300E0,1.586013794E1,1.619550433E1"
"6.323526359E0,1.550903320E-1,-3.048889160E0,1.499821472E1,1.530575784E1"
"6.327432609E0,1.742401123E-1,-2.838195801E0,1.421292114E1,1.449457976E1"
"6.331338859E0,1.933898926E-1,-2.684967041E0,1.356169128E1,1.382627637E1"
"6.335245109E0,2.125396729E-1,-2.570053101E0,1.300624084E1,1.325943615E1"
"6.339151359E0,2.317047119E-1,-2.435974121E0,1.241247559E1,1.265137175E1"
"6.343057609E0,1.933898926E-1,-2.359359741E0,1.176126099E1,1.199713458E1"
"6.346963859E0,2.508544922E-1,-2.244430542E0,1.109088135E1,1.131848247E1"
"6.350900626E0,2.317047119E-1,-2.186981201E0,1.036303711E1,1.059382424E1"
"6.354806876E0,2.700042725E-1,-2.091201782E0,9.635208130E0,9.863227814E0"
"6.358713126E0,3.466186523E-1,-1.937973022E0,9.060592651E0,9.272012895E0"
"6.362619376E0,4.423828125E-1,-1.765594482E0,8.581756592E0,8.772660522E0"
"6.366525626E0,4.615478516E-1,-1.669830322E0,8.083770752E0,8.267327821E0"
"6.370431876E0,4.998474121E-1,-1.650665283E0,7.624069214E0,7.816711245E0"
"6.374338126E0,5.956115723E-1,-1.612365723E0,7.164382935E0,7.367690222E0"
"6.378244376E0,6.339263916E-1,-1.574050903E0,6.762161255E0,6.971823560E0"
"6.382181144E0,6.722259521E-1,-1.478286743E0,6.436553955E0,6.638256265E0"
"6.386087394E0,6.913909912E-1,-1.344207764E0,6.130096436E0,6.313715097E0"
"6.389993644E0,6.530761719E-1,-1.286758423E0,5.670410156E0,5.851137245E0"
"6.393899894E0,5.956115723E-1,-1.190979004E0,5.249023438E0,5.415296038E0"
"6.397806144E0,6.147766113E-1,-1.095214844E0,4.808502197E0,4.969822856E0"
"6.401712394E0,6.339263916E-1,-9.611358643E-1,4.482879639E0,4.628374950E0"
"6.405649161E0,6.147766113E-1,-8.653717041E-1,4.214736938E0,4.346357777E0"
"6.409555411E0,6.530761719E-1,-8.462219238E-1,3.984893799E0,4.125770064E0"
"6.413461661E0,7.105407715E-1,-7.696075439E-1,3.793350220E0,3.935310642E0"
"6.417367911E0,7.488403320E-1,-6.546783447E-1,3.525207520E0,3.662847749E0"
"6.421274161E0,7.105407715E-1,-5.780639648E-1,3.295364380E0,3.420300065E0"
"6.425180411E0,6.530761719E-1,-5.780639648E-1,3.084671021E0,3.205598499E0"
"6.429086661E0,6.339263916E-1,-5.397644043E-1,2.969741821E0,3.084246224E0"
"6.432992911E0,6.147766113E-1,-5.014495850E-1,2.873977661E0,2.981467686E0"
"6.436929679E0,6.339263916E-1,-4.056854248E-1,2.759063721E0,2.859873415E0"
"6.440835929E0,6.530761719E-1,-3.290710449E-1,2.567520142E0,2.669635915E0"
"6.444742179E0,6.913909912E-1,-2.333068848E-1,2.280212402E0,2.394122429E0"
"6.448648429E0,7.871551514E-1,-1.183776855E-1,1.897140503E0,2.057369339E0"
"6.452554679E0,8.254547119E-1,-2.261352539E-2,1.475769043E0,1.691088738E0"
"6.456460929E0,9.020690918E-1,9.230041504E-2,1.016082764E0,1.361863501E0"
"6.460367179E0,9.020690918E-1,2.455291748E-1,8.628540039E-1,1.272214704E0"
"6.464273429E0,8.254547119E-1,3.221435547E-1,9.394683838E-1,1.291415036E0"
"6.468210196E0,7.871551514E-1,2.646942139E-1,1.092697144E0,1.372466140E0"
"6.472116446E0,7.680053711E-1,1.497650146E-1,1.188461304E0,1.422920265E0"
"6.476022696E0,7.680053711E-1,5.400085449E-2,1.207611084E0,1.432156721E0"
"6.479928946E0,8.829193115E-1,-3.463745117E-3,1.226776123E0,1.511468876E0"
"6.483835196E0,9.020690918E-1,-1.566925049E-1,1.188461304E0,1.500240467E0"
"6.487741446E0,9.403839111E-1,-3.290710449E-1,1.245925903E0,1.595287124E0"
"6.491647696E0,8.829193115E-1,-5.014495850E-1,1.360839844E0,1.697905556E0"
"6.495584464E0,8.254547119E-1,-7.312927246E-1,1.628997803E0,1.967180310E0"
"6.499490714E0,7.105407715E-1,-9.228363037E-1,2.050369263E0,2.358073185E0"
"6.503396964E0,4.998474121E-1,-1.171829224E0,2.739898682E0,3.021601554E0"
"6.507303214E0,1.933898926E-1,-1.459136963E0,3.716735840E0,3.997574969E0"
"6.511209464E0,-7.475280762E-2,-1.727279663E0,4.961730957E0,5.254317949E0"
"6.515115714E0,-4.578399658E-1,-2.033752441E0,6.359939575E0,6.692876648E0"
"6.519052482E0,-8.025970459E-1,-2.435974121E0,7.643234253E0,8.062081728E0"
"6.522958732E0,-1.032440186E0,-2.799896240E0,8.945678711E0,9.430297943E0"
"6.526864982E0,-1.032440186E0,-3.221267700E0,1.024812317E1,1.079196585E1"
"6.530771232E0,-9.558258057E-1,-3.661804199E0,1.151225281E1,1.211834880E1"
"6.534677482E0,-1.204818726E0,-4.370483398E0,1.279554749E1,1.357493089E1"
"6.538827872E0,-1.377212524E0,-4.849319458E0,1.440444946E1,1.526108705E1"
"6.542520499E0,-1.358047485E0,-5.251556396E0,1.612828064E1,1.701600934E1"
"6.546426749E0,-1.358047485E0,-5.538848877E0,1.767971802E1,1.857674807E1"
"6.550332999E0,-1.415512085E0,-5.768707275E0,1.888639832E1,1.979842669E1"
"6.554239249E0,-1.549591064E0,-6.017700195E0,1.972915649E1,2.068462144E1"
"6.558145499E0,-1.645355225E0,-6.247543335E0,2.053361511E1,2.152599222E1"
"6.562051749E0,-1.683670044E0,-6.439071655E0,2.137637329E1,2.238851767E1"
"6.565957999E0,-1.626205444E0,-6.707229614E0,2.204675293E1,2.310174859E1"
"6.569894767E0,-1.492126465E0,-6.975372314E0,2.252558899E1,2.362804308E1"
"6.573801017E0,-1.338897705E0,-7.243530273E0,2.283204651E1,2.399090923E1"
"6.577707267E0,-1.070755005E0,-7.262680054E0,2.288951111E1,2.403794410E1"
"6.581613517E0,-8.983612061E-1,-7.147766113E0,2.292781067E1,2.403293813E1"
"6.585519767E0,-8.792114258E-1,-6.994537354E0,2.298527527E1,2.404203495E1"
"6.589426017E0,-9.366760254E-1,-6.726379395E0,2.294696045E1,2.393082814E1"
"6.593362784E0,-8.983612061E-1,-6.400772095E0,2.262135315E1,2.352663500E1"
"6.597269034E0,-7.834472656E-1,-6.036849976E0,2.202758789E1,2.285327057E1"
"6.601175284E0,-7.068328857E-1,-5.596313477E0,2.106991577E1,2.181191619E1"
"6.605081534E0,-6.302185059E-1,-5.098327637E0,1.999731445E1,2.064661487E1"
"6.608987784E0,-5.344543457E-1,-4.523712158E0,1.894386292E1,1.948382804E1"
"6.612894034E0,-4.769897461E-1,-3.929946899E0,1.804364014E1,1.847281655E1"
"6.616800284E0,-4.195251465E-1,-3.451110840E0,1.718173218E1,1.752991979E1"
"6.620737052E0,-3.429107666E-1,-2.972274780E0,1.620489502E1,1.647879327E1"
"6.624643302E0,-2.471466064E-1,-2.627502441E0,1.515144348E1,1.537956729E1"
"6.628549552E0,-1.705322266E-1,-2.493438721E0,1.409799194E1,1.431781040E1"
"6.632669425E0,5.931091309E-2,-2.244430542E0,1.315946960E1,1.334963020E1"
"6.636362052E0,2.891540527E-1,-1.976287842E0,1.250825500E1,1.266671887E1"
"6.640268302E0,5.189971924E-1,-1.803909302E0,1.193363953E1,1.208036420E1"
"6.644174552E0,5.956115723E-1,-1.669830322E0,1.141648865E1,1.155332417E1"
"6.648111320E0,4.232330322E-1,-1.708129883E0,1.107173157E1,1.121071246E1"
"6.652017570E0,2.700042725E-1,-1.631515503E0,1.089933777E1,1.102407860E1"
"6.655923820E0,1.167755127E-1,-1.593215942E0,1.072695923E1,1.084525831E1"
"6.659830070E0,-5.560302734E-2,-1.593215942E0,1.024812317E1,1.037137682E1"
"6.663736320E0,-7.475280762E-2,-1.554901123E0,9.750122070E0,9.873610579E0"
"6.667642570E0,1.359252930E-1,-1.401672363E0,9.252136230E0,9.358695739E0"
"6.671548820E0,4.806976318E-1,-1.382522583E0,8.811599731E0,8.932341727E0"
"6.675485587E0,5.189971924E-1,-1.382522583E0,8.236999512E0,8.368326460E0"
"6.679391837E0,4.423828125E-1,-1.382522583E0,7.719848633E0,7.855134255E0"
"6.683298087E0,4.232330322E-1,-1.344207764E0,7.375076294E0,7.508513239E0"
"6.687204337E0,3.466186523E-1,-1.286758423E0,7.202697754E0,7.324940045E0"
"6.691110587E0,2.317047119E-1,-1.267593384E0,6.992004395E0,7.109754251E0"
"6.695016837E0,4.016113281E-2,-1.382522583E0,6.494018555E0,6.639673079E0"
"6.698953605E0,1.861572266E-3,-1.535751343E0,5.842788696E0,6.041251145E0"
"6.702859855E0,2.101135254E-2,-1.765594482E0,5.191574097E0,5.483630819E0"
"6.706766105E0,1.550903320E-1,-1.708129883E0,4.674423218E0,4.979155865E0"
"6.710672355E0,3.274688721E-1,-1.497436523E0,4.272201538E0,4.538860869E0"
"6.714578605E0,5.189971924E-1,-1.401672363E0,3.908279419E0,4.184338839E0"
"6.718484855E0,5.956115723E-1,-1.286758423E0,3.582656860E0,3.853041729E0"
"6.722421622E0,6.339263916E-1,-1.248443604E0,3.218750000E0,3.510103369E0"
"6.726541495E0,7.488403320E-1,-1.133529663E0,2.931442261E0,3.230944919E0"
"6.730234122E0,9.212341309E-1,-9.419860840E-1,2.720748901E0,3.022992671E0"
"6.734140372E0,1.074462891E0,-7.312927246E-1,2.471755981E0,2.792639824E0"
"6.738046622E0,1.131912231E0,-5.014495850E-1,2.146148682E0,2.477626112E0"
"6.741952872E0,1.093612671E0,-2.524566650E-1,1.801376343E0,2.122423089E0"
"6.745859122E0,1.093612671E0,9.230041504E-2,1.456619263E0,1.823800350E0"
"6.749795890E0,1.093612671E0,3.796081543E-1,1.169311523E0,1.645411943E0"
"6.753702140E0,9.595336914E-1,4.370727539E-1,7.670898438E-1,1.303903495E0"
"6.757608390E0,1.093612671E0,4.753723145E-1,4.223175049E-1,1.265037385E0"
"6.761514640E0,1.265991211E0,5.328369141E-1,1.733245850E-1,1.384445858E0"
"6.765420890E0,1.400070190E0,5.711517334E-1,-1.522979736E-1,1.519738633E0"
"6.769327140E0,1.572448730E0,5.903015137E-1,-3.629760742E-1,1.718372054E0"
"6.773233390E0,1.629913330E0,5.711517334E-1,-3.246765137E-1,1.757340776E0"
"6.777170157E0,1.610763550E0,5.328369141E-1,7.754516602E-2,1.698377945E0"
"6.781076407E0,1.457534790E0,5.903015137E-1,5.180816650E-1,1.655678759E0"
"6.784982657E0,1.208526611E0,5.328369141E-1,9.586181641E-1,1.631992810E0"
"6.788888907E0,1.016998291E0,4.945373535E-1,1.380004883E0,1.784171010E0"
"6.792795157E0,8.637695312E-1,3.221435547E-1,1.820526123E0,2.040634616E0"
"6.796731925E0,6.722259521E-1,1.114654541E-1,2.261062622E0,2.361507243E0"
"6.800638175E0,5.189971924E-1,-1.949920654E-1,2.682449341E0,2.739144841E0"
"6.804544425E0,4.040832520E-1,-5.206146240E-1,3.142135620E0,3.210504496E0"
"6.808450675E0,3.274688721E-1,-7.312927246E-1,3.640121460E0,3.727265640E0"
"6.812356925E0,1.550903320E-1,-8.653717041E-1,4.157272339E0,4.249215751E0"
"6.816263175E0,-7.475280762E-2,-1.037750244E0,4.789337158E0,4.901047232E0"
"6.820169425E0,-4.195251465E-1,-1.305908203E0,5.555480957E0,5.722304278E0"
"6.824106193E0,-7.068328857E-1,-1.669830322E0,6.570632935E0,6.816242601E0"
"6.828012443E0,-8.600616455E-1,-1.995437622E0,7.738998413E0,8.038256887E0"
"6.831918693E0,-9.558258057E-1,-2.321044922E0,8.888214111E0,9.235865016E0"
"6.835824943E0,-1.089904785E0,-2.627502441E0,1.013319397E1,1.052488867E1"
"6.839731193E0,-1.089904785E0,-3.010574341E0,1.145480347E1,1.189386282E1"
"6.843637443E0,-1.070755005E0,-3.412811279E0,1.279554749E1,1.328607664E1"
"6.847574210E0,-1.089904785E0,-3.834182739E0,1.394476318E1,1.450328480E1"
"6.851480460E0,-1.109054565E0,-4.274719238E0,1.505567932E1,1.569001933E1"
"6.855386710E0,-1.185668945E0,-4.753555298E0,1.626235962E1,1.698429979E1"
"6.859292960E0,-1.243133545E0,-5.232391357E0,1.767971802E1,1.847960307E1"
"6.863199210E0,-1.243133545E0,-5.730392456E0,1.917370605E1,2.005028136E1"
"6.867105460E0,-1.185668945E0,-6.228393555E0,2.070599365E1,2.165495025E1"
"6.871011710E0,-1.051589966E0,-6.592300415E0,2.223828125E1,2.321864378E1"
"6.874948478E0,-1.109054565E0,-6.860458374E0,2.350242615E1,2.450836441E1"
"6.878854728E0,-1.204818726E0,-6.975372314E0,2.446009827E1,2.546377455E1"
"6.882760978E0,-1.185668945E0,-6.802993774E0,2.514962769E1,2.608045835E1"
"6.886667228E0,-1.300598145E0,-6.764694214E0,2.551354980E1,2.642714262E1"
"6.890573478E0,-1.243133545E0,-6.573150635E0,2.545608521E1,2.632040965E1"
"6.894479728E0,-1.032440186E0,-6.305007935E0,2.516879272E1,2.596704036E1"
"6.898416495E0,-8.409118652E-1,-6.170928955E0,2.465164185E1,2.542618616E1"
"6.902322745E0,-7.068328857E-1,-6.017700195E0,2.390464783E1,2.466058629E1"
"6.906228995E0,-5.536041260E-1,-5.653778076E0,2.302359009E1,2.371407566E1"
"6.910135245E0,-4.386749268E-1,-5.270706177E0,2.206590271E1,2.269089777E1"
"6.914041495E0,-3.812255859E-1,-4.791870117E0,2.114653015E1,2.168601138E1"
"6.917947745E0,-1.705322266E-1,-4.255569458E0,2.022715759E1,2.067067626E1"
"6.921853995E0,-5.560302734E-2,-3.738418579E0,1.903962708E1,1.940325396E1"
"6.925760245E0,7.847595215E-2,-3.202117920E0,1.781379700E1,1.809947737E1"
"6.929697013E0,1.550903320E-1,-2.742431641E0,1.676034546E1,1.698393842E1"
"6.933603263E0,2.317047119E-1,-2.435974121E0,1.570690918E1,1.589637232E1"
"6.937509513E0,2.317047119E-1,-2.186981201E0,1.478752136E1,1.495016260E1"
"6.941415763E0,1.933898926E-1,-2.110366821E0,1.382984924E1,1.399127506E1"
"6.945322013E0,2.317047119E-1,-2.110366821E0,1.292962646E1,1.310276977E1"
"6.949228263E0,3.849334717E-1,-2.110366821E0,1.195278931E1,1.214376359E1"
"6.953134513E0,4.806976318E-1,-2.091201782E0,1.101426697E1,1.122133111E1"
"6.957071280E0,5.956115723E-1,-1.995437622E0,1.032473755E1,1.053265066E1"
"6.960977530E0,5.764617920E-1,-1.842208862E0,9.884201050E0,1.007092211E1"
"6.964883780E0,5.764617920E-1,-1.593215942E0,9.654357910E0,9.801901443E0"
"6.968790030E0,4.615478516E-1,-1.420822144E0,9.424514771E0,9.542182174E0"
"6.972696280E0,3.466186523E-1,-1.286758423E0,9.041442871E0,9.139123641E0"
"6.976602530E0,2.891540527E-1,-1.248443604E0,8.524291992E0,8.620079783E0"
"6.980508780E0,2.700042725E-1,-1.267593384E0,8.045455933E0,8.149175201E0"
"6.984415030E0,3.083190918E-1,-1.363372803E0,7.566619873E0,7.694646344E0"
"6.988351798E0,4.615478516E-1,-1.401672363E0,7.030319214E0,7.183529779E0"
"6.992258048E0,6.339263916E-1,-1.363372803E0,6.474853516E0,6.647132925E0"
"6.996164298E0,6.147766113E-1,-1.363372803E0,6.015167236E0,6.198304007E0"
"7.000070548E0,6.339263916E-1,-1.382522583E0,5.632095337E0,5.833843437E0"
"7.003976798E0,7.680053711E-1,-1.210144043E0,5.344802856E0,5.533642420E0"
"7.007883048E0,7.680053711E-1,-1.037750244E0,4.846801758E0,5.015799547E0"
"7.011789298E0,6.913909912E-1,-8.462219238E-1,4.406265259E0,4.539745211E0"
"7.015726066E0,6.339263916E-1,-7.312927246E-1,4.138122559E0,4.249789410E0"
"7.019632316E0,6.339263916E-1,-6.738433838E-1,3.889114380E0,3.997641584E0"
"7.023538566E0,6.722259521E-1,-6.546783447E-1,3.506042480E0,3.629438709E0"
"7.027444816E0,7.105407715E-1,-6.355285645E-1,3.218750000E0,3.356950447E0"
"7.031351066E0,7.680053711E-1,-6.163787842E-1,2.950592041E0,3.110586512E0"
"7.035257316E0,8.063049316E-1,-5.780639648E-1,2.605834961E0,2.788307988E0"
"7.039194083E0,7.871551514E-1,-4.822998047E-1,2.375991821E0,2.549031869E0"
"7.043100333E0,7.680053711E-1,-4.056854248E-1,2.222763062E0,2.386438464E0"
"7.047006583E0,7.105407715E-1,-2.141571045E-1,2.012069702E0,2.144564277E0"
"7.050912833E0,7.105407715E-1,-4.176330566E-2,1.667297363E0,1.812868682E0"
"7.054819083E0,7.105407715E-1,1.497650146E-1,1.360839844E0,1.542459992E0"
"7.058730532E0,7.680053711E-1,3.413085938E-1,1.054382324E0,1.348349321E0"
"7.062636782E0,8.254547119E-1,4.370727539E-1,7.862396240E-1,1.220893452E0"
"7.066573550E0,8.637695312E-1,4.753723145E-1,3.840026855E-1,1.058080669E0"
"7.070479800E0,9.403839111E-1,4.179229736E-1,-3.736877441E-2,1.029746540E0"
"7.074386050E0,1.016998291E0,3.987579346E-1,-3.438262939E-1,1.145211742E0"
"7.078292300E0,1.151077271E0,2.646942139E-1,-4.204406738E-1,1.253719374E0"
"7.082198550E0,1.208526611E0,7.315063477E-2,-3.246765137E-1,1.253516025E0"
"7.086104800E0,1.208526611E0,-1.183776855E-1,-9.483337402E-2,1.218007888E0"
"7.090011050E0,1.151077271E0,-1.566925049E-1,2.307739258E-1,1.184393528E0"
"7.093947817E0,1.055297852E0,-1.949920654E-1,4.989318848E-1,1.183473061E0"
"7.097854067E0,9.786834717E-1,-1.758422852E-1,7.479248047E-1,1.244240073E0"
"7.101760317E0,8.829193115E-1,-1.949920654E-1,9.777679443E-1,1.331765208E0"
"7.105880190E0,7.680053711E-1,-2.907714844E-1,1.265075684E0,1.508242948E0"
"7.109572817E0,5.573120117E-1,-3.673858643E-1,1.705612183E0,1.831579092E0"
"7.113479067E0,3.657684326E-1,-5.014495850E-1,2.337677002E0,2.418671536E0"
"7.117415835E0,1.550903320E-1,-6.738433838E-1,3.103820801E0,3.179909036E0"
"7.121322085E0,2.101135254E-2,-9.228363037E-1,3.831665039E0,3.941284726E0"
"7.125228335E0,-9.391784668E-2,-1.210144043E0,4.502044678E0,4.662796955E0"
"7.129134585E0,-1.513824463E-1,-1.535751343E0,5.210723877E0,5.434435771E0"
"7.133040835E0,-1.896820068E-1,-1.803909302E0,6.091781616E0,6.356089308E0"
"7.136947085E0,-3.620605469E-1,-2.206130981E0,7.068618774E0,7.413735437E0"
"7.140883852E0,-5.727539062E-1,-2.550888062E0,8.141220093E0,8.550704155E0"
"7.144790102E0,-6.876831055E-1,-2.799896240E0,9.290435791E0,9.727513773E0"
"7.148696352E0,-8.217468262E-1,-3.106353760E0,1.061204529E1,1.108784049E1"
"7.152602602E0,-9.175262451E-1,-3.393646240E0,1.185702515E1,1.236720399E1"
"7.156508852E0,-1.185668945E0,-3.680953979E0,1.304455566E1,1.360572179E1"
"7.160415102E0,-1.434661865E0,-4.025726318E0,1.440444946E1,1.502507542E1"
"7.164321352E0,-1.492126465E0,-4.389633179E0,1.586013794E1,1.652390076E1"
"7.168258120E0,-1.511276245E0,-4.906784058E0,1.718173218E1,1.793244005E1"
"7.172164370E0,-1.377212524E0,-5.481399536E0,1.852247620E1,1.936555136E1"
"7.176070620E0,-1.243133545E0,-5.941085815E0,1.982493591E1,2.073330571E1"
"7.179976870E0,-1.128204346E0,-6.324157715E0,2.103160095E1,2.199081750E1"
"7.183883120E0,-1.147369385E0,-6.649765015E0,2.218081665E1,2.318457372E1"
"7.187789370E0,-1.166519165E0,-7.032836914E0,2.311935425E1,2.419351365E1"
"7.191726138E0,-1.089904785E0,-7.300994873E0,2.378973389E1,2.490871046E1"
"7.195632388E0,-1.109054565E0,-7.473373413E0,2.423025513E1,2.538083087E1"
"7.199752261E0,-1.051589966E0,-7.549987793E0,2.455587769E1,2.571185108E1"
"7.203444888E0,-9.366760254E-1,-7.511672974E0,2.486233521E1,2.598919592E1"
"7.207351138E0,-8.600616455E-1,-7.454223633E0,2.501556396E1,2.611673020E1"
"7.211257388E0,-8.025970459E-1,-7.358444214E0,2.499639893E1,2.606934642E1"
"7.215163638E0,-6.302185059E-1,-7.090301514E0,2.470910645E1,2.571399409E1"
"7.219100405E0,-4.578399658E-1,-6.668914795E0,2.413449097E1,2.504311674E1"
"7.223006655E0,-3.429107666E-1,-6.209228516E0,2.346411133E1,2.427419673E1"
"7.226912905E0,-3.620605469E-1,-5.787857056E0,2.256388855E1,2.329719819E1"
"7.230819155E0,-2.279968262E-1,-5.309005737E0,2.147213745E1,2.211990532E1"
"7.234725405E0,5.931091309E-2,-4.753555298E0,2.016969299E1,2.072236283E1"
"7.238631655E0,1.742401123E-1,-4.274719238E0,1.875231934E1,1.923416400E1"
"7.242537905E0,1.742401123E-1,-3.738418579E0,1.741157532E1,1.780924165E1"
"7.246444155E0,2.317047119E-1,-3.297882080E0,1.612828064E1,1.646363112E1"
"7.250380923E0,3.657684326E-1,-2.991424561E0,1.486413574E1,1.516657307E1"
"7.254287173E0,4.615478516E-1,-2.723281860E0,1.354254150E1,1.382135018E1"
"7.258193423E0,6.147766113E-1,-2.493438721E0,1.233586121E1,1.260034359E1"
"7.262099673E0,8.446197510E-1,-2.186981201E0,1.132072449E1,1.156092869E1"
"7.266005923E0,1.036148071E0,-1.842208862E0,1.057373047E1,1.078290834E1"
"7.269912173E0,1.036148071E0,-1.593215942E0,1.005657959E1,1.023458514E1"
"7.273818423E0,9.595336914E-1,-1.401672363E0,9.692672729E0,9.840390996E0"
"7.277755190E0,7.488403320E-1,-1.363372803E0,9.386215210E0,9.514230563E0"
"7.281661440E0,5.956115723E-1,-1.478286743E0,9.194671631E0,9.331777496E0"
"7.285567690E0,4.615478516E-1,-1.554901123E0,9.022293091E0,9.166925141E0"
"7.289473940E0,4.232330322E-1,-1.688980103E0,8.792449951E0,8.963200105E0"
"7.293624331E0,4.998474121E-1,-1.765594482E0,8.524291992E0,8.719559925E0"
"7.297316958E0,4.998474121E-1,-1.842208862E0,8.236999512E0,8.455278936E0"
"7.301192690E0,4.423828125E-1,-1.899673462E0,7.834762573E0,8.073906514E0"
"7.305129458E0,4.423828125E-1,-1.899673462E0,7.490005493E0,7.739809048E0"
"7.309035708E0,4.615478516E-1,-1.823059082E0,7.049468994E0,7.295997803E0"
"7.312941958E0,4.423828125E-1,-1.688980103E0,6.551467896E0,6.780124477E0"
"7.316848208E0,4.232330322E-1,-1.574050903E0,6.053482056E0,6.269083461E0"
